address,size,proposed_name,namespace,symbol_source_type,confidence,source_status,verification_evidence,caller_count,callee_count,overlay,notes
0x80034c2c,100,SpuFree,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80034c90,24,S_M_F_OBJ_64,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80034cac,84,_spu_gcSPU,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80034d00,112,S_M_INT_OBJ_54,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80034d70,428,S_M_INT_OBJ_C4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80034f1c,144,S_M_INT_OBJ_270,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80034fac,52,SsVabOpenHeadSticky,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80034fe0,52,SsVabFakeHead,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80035014,8,VS_VH_OBJ_68,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003501c,232,_SsVabOpenHeadWithMode,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,4,main,
0x80035104,20,VS_VH_OBJ_158,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80035118,492,VS_VH_OBJ_16C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x80035304,40,VS_VH_OBJ_358,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x800353a8,140,VS_VH_OBJ_3FC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x800353e0,40,VS_VH_OBJ_434,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x8003540c,164,SsVabTransBody,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,5,main,
0x800354b0,28,VS_VTB_OBJ_A4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800354cc,220,SsVabTransBodyPartly,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x800355a8,16,VS_VTBP_OBJ_DC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x80035630,32,VS_VTBP_OBJ_164,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003565c,136,SpuWritePartly,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,2,main,
0x800356ec,40,SsVabTransCompleted,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,1,main,
0x8003571c,136,SpuIsTransferCompleted,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x800357a4,8,S_ITC_OBJ_88,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800357ac,20,S_ITC_OBJ_90,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800357cc,32,PCopen,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x800357fc,36,PClseek,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80035820,148,PCread,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,2,main,
0x800358b4,44,READ_OBJ_94,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800358e0,24,_SN_read,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800358f8,164,VSync,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,29,2,main,
0x8003599c,192,VSYNC_OBJ_A4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80035a5c,20,VSYNC_OBJ_164,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80035a70,136,VSYNC_OBJ_178,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,4,main,
0x80035af8,16,VSYNC_OBJ_200,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80035b08,48,ResetCallback,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,6,1,main,
0x80035b38,48,InterruptCallback,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,8,1,main,
0x80035b68,48,DMACallback,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,10,0,main,
0x80035b98,52,VSyncCallback,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x80035bcc,48,VSyncCallbacks,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80035bfc,48,StopCallback,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80035c2c,48,RestartCallback,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80035c5c,16,CheckCallback,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,3,0,main,
0x80035c6c,24,GetIntrMask,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80035c84,24,SetIntrMask,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,6,0,main,
0x80035c9c,216,INTR_OBJ_194,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,8,main,
0x80035d74,420,INTR_OBJ_26C,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x80035f18,44,INTR_OBJ_410,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80035f44,176,INTR_OBJ_43C,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80035ff4,152,INTR_OBJ_4EC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x8003608c,160,INTR_OBJ_584,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x8003612c,104,INTR_OBJ_624,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x80036194,16,INTR_OBJ_68C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800361a4,36,INTR_OBJ_69C,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800361c8,88,startIntrVSync,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x80036220,108,INTR_VB_OBJ_58,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x8003628c,44,INTR_VB_OBJ_C4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x800362b8,36,INTR_VB_OBJ_F0,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x800362e8,76,startIntrDMA,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,2,main,
0x80036334,384,INTR_DMA_OBJ_4C,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x800364b4,164,INTR_DMA_OBJ_1CC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,1,main,
0x80036558,8,INTR_DMA_OBJ_270,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x80036560,36,INTR_DMA_OBJ_278,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,0,main,
0x8003659c,16,FUN_8003659c,,DEFAULT,unverified,decompiler_output_only,,5,0,main,
0x800365c0,128,InitGeom,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,3,1,main,
0x80036648,24,FUN_80036648,,DEFAULT,unverified,decompiler_output_only,,6,0,main,
0x80036668,12,FUN_80036668,,DEFAULT,unverified,decompiler_output_only,,3,0,main,
0x80036678,172,_patch_gte,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,3,main,
0x80036754,4,PATCHGTE_OBJ_DC,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80036758,116,GsInitGraph,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,5,main,
0x800367cc,284,GS_001_OBJ_74,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,4,main,
0x800368e8,104,GsInitGraph2,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,3,1,main,
0x80036950,544,GS_001_OBJ_1F8,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,2,0,main,
0x80036b70,264,GsSortClear,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,3,1,main,
0x80036c78,48,GS_001_OBJ_520,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,1,1,main,
0x80036ca8,16,GsGetActiveBuff,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80036cb8,244,GsSetDrawBuffOffset,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,4,3,main,
